pathway_source,pathway,odds_ratio,p_value
r,mRNA Splicing,0.0,1.0
r,mRNA Splicing - Major Pathway,0.0,1.0
r,mRNA Splicing - Minor Pathway,0.0,1.0
k,mRNA surveillance pathway,0.0,1.0
w,mRNA vaccine activation of dendritic cell and induction of IFN-1,0.0,1.0
r,Mtb iron assimilation by chelation,0.0,1.0
r:w,MTF1 activates gene expression,0.0,1.0
w,MTHFR deficiency,0.0,1.0
r,mTORC1-mediated signalling,0.0,1.0
w,MTOR signaling,0.0,1.0
r,MTOR signalling,0.0,1.0
k,Mucin type O-glycan biosynthesis,0.0,1.0
r,Mucopolysaccharidoses,0.0,1.0
w,Multi-drug resistance protein 1 (glycoprotein 1) regulation,0.0,1.0
r,Multifunctional anion exchangers,0.0,1.0
w,Multiple epiphyseal dysplasia and pseudoachondroplasia genes,0.0,1.0
r,Muscarinic acetylcholine receptors,0.0,1.0
r,Muscle contraction,0.0,1.0
r:w,MyD88 cascade initiated on plasma membrane,0.0,1.0
r,MyD88 deficiency (TLR2/4),0.0,1.0
r,MyD88 deficiency (TLR5),0.0,1.0
r:w,MyD88 dependent cascade initiated on endosome,0.0,1.0
w,MYD88 distinct input-output pathway,0.0,1.0
r:w,MyD88-independent TLR4 cascade ,0.0,1.0
r:w,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,0.0,1.0
r,Myoclonic epilepsy of Lafora,0.0,1.0
r:w,Myogenesis,0.0,1.0
r,Na+/Cl- dependent neurotransmitter transporters,0.0,1.0
w,NAD biosynthesis II (from tryptophan),0.0,1.0
w,NAD+ biosynthetic pathways,0.0,1.0
r,NADE modulates death signalling,0.0,1.0
w,NAD+ metabolism,0.0,1.0
w,NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,0.0,1.0
w,"NAD metabolism, sirtuins and aging",0.0,1.0
r,NADPH regeneration,0.0,1.0
w,Nanomaterial induced apoptosis,0.0,1.0
w,Nanomaterial-induced inflammasome activation,0.0,1.0
w,Nanoparticle-mediated activation of receptor signaling,0.0,1.0
w,Nanoparticle triggered autophagic cell death,0.0,1.0
w,Nanoparticle triggered regulated necrosis,0.0,1.0
r,NCAM1 interactions,0.0,1.0
r:w,NCAM signaling for neurite out-growth,0.0,1.0
w,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,0.0,1.0
w,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,0.0,1.0
k,Necroptosis,0.0,1.0
r,Nectin/Necl  trans heterodimerization,0.0,1.0
r:w,Neddylation,0.0,1.0
r,Nef and signal transduction,0.0,1.0
r,Nef Mediated CD4 Down-regulation,0.0,1.0
r,Nef Mediated CD8 Down-regulation,0.0,1.0
r,Nef mediated downregulation of CD28 cell surface expression,0.0,1.0
r,Nef mediated downregulation of MHC class I complex cell surface expression,0.0,1.0
r,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,0.0,1.0
r,Negative epigenetic regulation of rRNA expression,0.0,1.0
r,Negative feedback regulation of MAPK pathway,0.0,1.0
r,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,0.0,1.0
r,Negative regulation of FGFR1 signaling,0.0,1.0
r,Negative regulation of FGFR2 signaling,0.0,1.0
r,Negative regulation of FGFR3 signaling,0.0,1.0
r,Negative regulation of FGFR4 signaling,0.0,1.0
r,Negative regulation of FLT3,0.0,1.0
r,Negative regulation of MAPK pathway,0.0,1.0
r,Negative regulation of MET activity,0.0,1.0
r,Negative regulation of NMDA receptor-mediated neuronal transmission,0.0,1.0
r,Negative regulation of NOTCH4 signaling,0.0,1.0
r,Negative regulation of TCF-dependent signaling by DVL-interacting proteins,0.0,1.0
r,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,0.0,1.0
r,Negative regulation of the PI3K/AKT network,0.0,1.0
r,Negative regulators of DDX58/IFIH1 signaling,0.0,1.0
r,NEIL3-mediated resolution of ICLs,0.0,1.0
w,Neolacto series sphingolipid metabolism,0.0,1.0
k,"Neomycin, kanamycin and gentamicin biosynthesis",0.0,1.0
w,Neovascularization processes,0.0,1.0
r:w,Nephrin family interactions,0.0,1.0
w,Nephrogenesis,0.0,1.0
r,Nephron development,0.0,1.0
w,Nephrotic syndrome,0.0,1.0
w,Nephrotoxcicity adverse outcome pathway,0.0,1.0
r,NEP/NS2 Interacts with the Cellular Export Machinery,0.0,1.0
r,Nervous system development,0.0,1.0
r:w,Netrin-1 signaling,0.0,1.0
r,Netrin mediated repulsion signals,0.0,1.0
w,Netrin-UNC5B signaling,0.0,1.0
w,Neural crest cell migration during development,0.0,1.0
w,Neural crest cell migration in cancer,0.0,1.0
w,Neural crest differentiation,0.0,1.0
r:w,Neurexins and neuroligins,0.0,1.0
k,Neuroactive ligand-receptor interaction,0.0,1.0
w,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway,0.0,1.0
r,Neurodegenerative Diseases,0.0,1.0
r,Neurofascin interactions,0.0,1.0
w,Neurogenesis regulation in the olfactory epithelium,0.0,1.0
w,Neuroinflammation,0.0,1.0
r,Neurophilin interactions with VEGF and VEGFR,0.0,1.0
r:w,Neurotoxicity of clostridium toxins,0.0,1.0
r:w,Neurotransmitter clearance,0.0,1.0
w,Neurotransmitter disorders,0.0,1.0
r:w,Neurotransmitter release cycle,0.0,1.0
r:w,Neurotransmitter uptake and metabolism In glial cells,0.0,1.0
k,Neurotrophin signaling pathway,0.0,1.0
r,NFE2L2 regulates pentose phosphate pathway genes,0.0,1.0
r,NFE2L2 regulating anti-oxidant/detoxification enzymes,0.0,1.0
r,NFE2L2 regulating ER-stress associated genes,0.0,1.0
r,NFE2L2 regulating inflammation associated genes,0.0,1.0
r,NFE2L2 regulating MDR associated enzymes,0.0,1.0
r,NFE2L2 regulating TCA cycle genes,0.0,1.0
r,NFE2L2 regulating tumorigenic genes,0.0,1.0
r,NFG and proNGF binds to p75NTR,0.0,1.0
r,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,0.0,1.0
r,NF-kB is activated and signals survival,0.0,1.0
r,NGF-independant TRKA activation,0.0,1.0
r:w,NGF processing,0.0,1.0
r:w,NGF-stimulated transcription,0.0,1.0
r,N-Glycan antennae elongation,0.0,1.0
r,N-glycan antennae elongation in the medial/trans-Golgi,0.0,1.0
k:w,N-Glycan biosynthesis,0.0,1.0
r,N-glycan trimming and elongation in the cis-Golgi,0.0,1.0
r,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,0.0,1.0
r,Nicotinamide salvaging,0.0,1.0
k,Nicotinate and nicotinamide metabolism,0.0,1.0
r:w,Nicotinate metabolism,0.0,1.0
k,Nicotine addiction,0.0,1.0
w,Nicotine effect on chromaffin cells,0.0,1.0
w,Nicotine effect on dopaminergic neurons,0.0,1.0
w,Nicotine metabolism in liver cells,0.0,1.0
w,Nifedipine activity,0.0,1.0
w,NIK -&gt;non-canonical NF-kB signaling,0.0,1.0
r,NIK-->noncanonical NF-kB signaling,0.0,1.0
r,Nilotinib-resistant KIT mutants,0.0,1.0
w,NIPBL role in DNA damage - Cornelia de Lange syndrome,0.0,1.0
w,Nitric oxide metabolism in cystic fibrosis,0.0,1.0
r,Nitric oxide stimulates guanylate cyclase,0.0,1.0
k,Nitrogen metabolism,0.0,1.0
w,NO/cGMP/PKG mediated neuroprotection,0.0,1.0
r,NOD1/2 Signaling Pathway,0.0,1.0
w,Nod-like receptor (NLR) signaling,0.0,1.0
k,NOD-like receptor signaling pathway,0.0,1.0
k:w,Non-alcoholic fatty liver disease,0.0,1.0
r,Noncanonical activation of NOTCH3,0.0,1.0
w,Non-classical role of vitamin D,0.0,1.0
k:w,Non-homologous end-joining,0.0,1.0
r,Nonhomologous End-Joining (NHEJ),0.0,1.0
r,Non-integrin membrane-ECM interactions,0.0,1.0
r:w,Nonsense-Mediated Decay (NMD),0.0,1.0
r,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0.0,1.0
r,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),0.0,1.0
r:w,NoRC negatively regulates rRNA expression,0.0,1.0
r,Norepinephrine Neurotransmitter Release Cycle,0.0,1.0
r,NOSIP mediated eNOS trafficking,0.0,1.0
r,NOSTRIN mediated eNOS trafficking,0.0,1.0
r,NOTCH1 Intracellular Domain Regulates Transcription,0.0,1.0
w,NOTCH1 regulation of endothelial cell calcification,0.0,1.0
r,NOTCH2 Activation and Transmission of Signal to the Nucleus,0.0,1.0
r,NOTCH2 intracellular domain regulates transcription,0.0,1.0
r,NOTCH3 Activation and Transmission of Signal to the Nucleus,0.0,1.0
r,NOTCH3 Intracellular Domain Regulates Transcription,0.0,1.0
r,NOTCH4 Activation and Transmission of Signal to the Nucleus,0.0,1.0
r,NOTCH4 Intracellular Domain Regulates Transcription,0.0,1.0
r,Notch-HLH transcription pathway,0.0,1.0
w,Notch signaling,0.0,1.0
k,Notch signaling pathway,0.0,1.0
w,Novel intracellular components of RIG-I-like receptor pathway,0.0,1.0
r,NPAS4 regulates expression of target genes,0.0,1.0
w,NPHP1 deletion syndrome,0.0,1.0
r:w,NR1D1 (REV-ERBA) represses gene expression,0.0,1.0
r:w,NR1H2 and NR1H3-mediated signaling,0.0,1.0
r,NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,0.0,1.0
r,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,0.0,1.0
r,NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose,0.0,1.0
r,NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,0.0,1.0
r,NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,0.0,1.0
r,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,0.0,1.0
r,NrCAM interactions,0.0,1.0
w,NRF2-ARE regulation,0.0,1.0
w,NRF2 pathway,0.0,1.0
r,NRIF signals cell death from the nucleus,0.0,1.0
w,NRP1-triggered signaling in pancreatic cancer ,0.0,1.0
w,NRXN1 deletion syndrome,0.0,1.0
r,NS1 Mediated Effects on Host Pathways,0.0,1.0
w,nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell,0.0,1.0
r,NTF3 activates NTRK2 (TRKB) signaling,0.0,1.0
r,NTF3 activates NTRK3 signaling,0.0,1.0
r,NTF4 activates NTRK2 (TRKB) signaling,0.0,1.0
r,NTRK2 activates RAC1,0.0,1.0
r,NTRK3 as a dependence receptor,0.0,1.0
r,Nuclear Envelope (NE) Reassembly,0.0,1.0
r,Nuclear Events (kinase and transcription factor activation),0.0,1.0
r,Nuclear events mediated by NFE2L2,0.0,1.0
r,Nuclear events stimulated by ALK signaling in cancer,0.0,1.0
r,Nuclear import of Rev protein,0.0,1.0
r,Nuclear Pore Complex (NPC) Disassembly,0.0,1.0
w,Nuclear receptors,0.0,1.0
w,Nuclear receptors in lipid metabolism and toxicity,0.0,1.0
w,Nuclear receptors meta-pathway,0.0,1.0
r,Nuclear Receptor transcription pathway,0.0,1.0
r,Nuclear signaling by ERBB4,0.0,1.0
w,Nucleobase biosynthesis,0.0,1.0
w,Nucleobase catabolism,0.0,1.0
k,Nucleocytoplasmic transport,0.0,1.0
r:w,Nucleosome assembly,0.0,1.0
w,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling",0.0,1.0
r,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.0,1.0
w,Nucleotide-binding oligomerization domain (NOD) pathway,0.0,1.0
r,Nucleotide biosynthesis,0.0,1.0
r,Nucleotide catabolism,0.0,1.0
r,Nucleotide catabolism defects,0.0,1.0
k:r:w,Nucleotide excision repair,0.0,1.0
w,Nucleotide excision repair in xeroderma pigmentosum ,0.0,1.0
w,Nucleotide GPCRs,0.0,1.0
r,Nucleotide-like (purinergic) receptors,0.0,1.0
w,Nucleotide metabolism,0.0,1.0
r:w,Nucleotide salvage,0.0,1.0
r,Nucleotide salvage defects,0.0,1.0
r,NVP-TAE684-resistant ALK mutants,0.0,1.0
r,O2/CO2 exchange in erythrocytes,0.0,1.0
r,OADH complex synthesizes glutaryl-CoA from 2-OA,0.0,1.0
r:w,OAS antiviral response,0.0,1.0
w,Octadecanoid formation from linoleic acid,0.0,1.0
r,OGDH complex synthesizes succinyl-CoA from 2-OG,0.0,1.0
r,O-glycosylation of TSR domain-containing proteins,0.0,1.0
r,Oleoyl-phe metabolism,0.0,1.0
w,Olfactory bulb development and olfactory learning,0.0,1.0
w,Olfactory receptor activity,0.0,1.0
r,Olfactory Signaling Pathway,0.0,1.0
k,Olfactory transduction,0.0,1.0
w,"Oligodendrocyte specification and differentiation, leading to myelin components for CNS",0.0,1.0
r,Oligomerization of connexins into connexons,0.0,1.0
r:w,O-linked glycosylation,0.0,1.0
r,O-linked glycosylation of mucins,0.0,1.0
w,Omega-3-fatty acids in senescence,0.0,1.0
w,Omega-3 / omega-6 fatty acid synthesis,0.0,1.0
w,Omega-6-fatty acids in senescence,0.0,1.0
w,Omega-9 fatty acid synthesis,0.0,1.0
r:w,Oncogene Induced Senescence,0.0,1.0
r,Oncogenic MAPK signaling,0.0,1.0
w,One-carbon metabolism,0.0,1.0
k,One carbon pool by folate,0.0,1.0
k,Oocyte meiosis,0.0,1.0
w,Opioid receptor pathways,0.0,1.0
w,Opioid signaling,0.0,1.0
r,Opioid Signalling,0.0,1.0
r,Opsins,0.0,1.0
r,Orc1 removal from chromatin,0.0,1.0
r,Orexin and neuropeptides FF and QRFP bind to their respective receptors,0.0,1.0
r,Organelle biogenesis and maintenance,0.0,1.0
r,Organic anion transporters,0.0,1.0
r,Organic cation transport,0.0,1.0
w,Osteoarthritic chondrocyte hypertrophy,0.0,1.0
w,Osteoblast signaling,0.0,1.0
w,Osteoclast signaling,0.0,1.0
w,Osteopontin signaling,0.0,1.0
w,OSX and miRNAs in tooth development,0.0,1.0
k,Other glycan degradation,0.0,1.0
r:w,Other interleukin signaling,0.0,1.0
r,Other semaphorin interactions,0.0,1.0
k,Other types of O-glycan biosynthesis,0.0,1.0
w,Ovarian infertility,0.0,1.0
k,Ovarian steroidogenesis,0.0,1.0
r,Ovarian tumor domain proteases,0.0,1.0
w,Overlap between signal transduction pathways contributing to LMNA laminopathies,0.0,1.0
w,Overview of nanoparticle effects,0.0,1.0
w,Overview of proinflammatory and profibrotic mediators,0.0,1.0
w,Oxidation by cytochrome P450,0.0,1.0
w,Oxidative damage response,0.0,1.0
k:w,Oxidative phosphorylation,0.0,1.0
r:w,Oxidative Stress Induced Senescence,0.0,1.0
w,Oxidative stress response,0.0,1.0
r,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,0.0,1.0
w,Oxysterols derived from cholesterol,0.0,1.0
w,Oxytocin signaling,0.0,1.0
r,p130Cas linkage to MAPK signaling for integrins,0.0,1.0
r,P2Y receptors,0.0,1.0
r,p38MAPK events,0.0,1.0
w,p38 MAPK signaling,0.0,1.0
r,p53-Dependent G1 DNA Damage Response,0.0,1.0
r,p53-Dependent G1/S DNA damage checkpoint,0.0,1.0
r,p53-Independent DNA Damage Response,0.0,1.0
r,p53-Independent G1/S DNA damage checkpoint,0.0,1.0
k,p53 signaling pathway,0.0,1.0
w,p53 transcriptional gene network,0.0,1.0
r,p75NTR negatively regulates cell cycle via SC1,0.0,1.0
r,p75NTR recruits signalling complexes,0.0,1.0
r,p75NTR regulates axonogenesis,0.0,1.0
r,p75NTR signals via NF-kB,0.0,1.0
r,Packaging Of Telomere Ends,0.0,1.0
w,PAFAH1B1 copy number variation,0.0,1.0
w,Pancreatic cancer subtypes,0.0,1.0
k,Pantothenate and CoA biosynthesis,0.0,1.0
r,PAOs oxidise polyamines to amines,0.0,1.0
r,Paracetamol ADME,0.0,1.0
r,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.0,1.0
r,Parasite infection,0.0,1.0
r,Parasitic Infection Pathways,0.0,1.0
k,Parkinson disease,0.0,1.0
w,Parkinson's disease pathway,0.0,1.0
w,Parkin-ubiquitin proteasomal system pathway,0.0,1.0
r:w,Passive transport by Aquaporins,0.0,1.0
w,Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex,0.0,1.0
k:w,Pathogenic Escherichia coli infection,0.0,1.0
w,Pathophysiological roles of DUX4 in FSHD1,0.0,1.0
w,Pathways affected in adenoid cystic carcinoma,0.0,1.0
w,Pathways of nucleic acid metabolism and innate immune sensing,0.0,1.0
r,Pausing and recovery of HIV elongation,0.0,1.0
r,Pausing and recovery of Tat-mediated HIV elongation,0.0,1.0
r,PCNA-Dependent Long Patch Base Excision Repair,0.0,1.0
w,PCSK9-mediated LDL receptor degradation,0.0,1.0
r,PD-1 signaling,0.0,1.0
r,PDE3B signalling,0.0,1.0
w,PDGF pathway,0.0,1.0
r,PDGFR mutants bind TKIs,0.0,1.0
r,PDH complex synthesizes acetyl-CoA from PYR,0.0,1.0
r,PECAM1 interactions,0.0,1.0
k,Pentose and glucuronate interconversions,0.0,1.0
w,Pentose phosphate metabolism,0.0,1.0
k:r:w,Pentose phosphate pathway,0.0,1.0
r,Pentose phosphate pathway disease,0.0,1.0
w,Pentose phosphate pathway in senescent cells,0.0,1.0
r,Peptide chain elongation,0.0,1.0
w,Peptide GPCRs,0.0,1.0
r:w,Peptide hormone biosynthesis,0.0,1.0
r,Peptide hormone metabolism,0.0,1.0
r,Peptide ligand-binding receptors,0.0,1.0
r,PERK regulates gene expression,0.0,1.0
w,Peroxiredoxin 2 induced ovarian failure,0.0,1.0
w,Peroxisomal beta-oxidation of tetracosanoyl-CoA,0.0,1.0
r:w,Peroxisomal lipid metabolism,0.0,1.0
r:w,Peroxisomal protein import,0.0,1.0
k,Peroxisome,0.0,1.0
w,"Perturbations to host-cell autophagy, induced by SARS-CoV-2 proteins",0.0,1.0
k,Pertussis,0.0,1.0
r,Pervasive developmental disorders,0.0,1.0
r,pexidartinib-resistant FLT3 mutants,0.0,1.0
r:w,Pexophagy,0.0,1.0
w,"PGK1, PKM2, KHKC/KHKA acting as protein kinases",0.0,1.0
k,Phagosome,0.0,1.0
r,Phase 0 - rapid depolarisation,0.0,1.0
r,Phase 1 - inactivation of fast Na+ channels,0.0,1.0
r,Phase 2 - plateau phase,0.0,1.0
r,Phase 3 - rapid repolarisation,0.0,1.0
r,Phase 4 - resting membrane potential,0.0,1.0
w,"Phase I biotransformations, non-P450",0.0,1.0
r:w,Phase I - Functionalization of compounds,0.0,1.0
r:w,Phase II - Conjugation of compounds,0.0,1.0
r:w,Phenylalanine and tyrosine metabolism,0.0,1.0
k:r,Phenylalanine metabolism,0.0,1.0
k,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0,1.0
r,Phenylketonuria,0.0,1.0
r,Phosphate bond hydrolysis by NTPDase proteins,0.0,1.0
r,Phosphate bond hydrolysis by NUDT proteins,0.0,1.0
w,Phosphatidyl inositol phosphate pathway,0.0,1.0
w,Phosphodiesterases in neuronal function,0.0,1.0
w,Phosphoinositides metabolism,0.0,1.0
r,Phospholipase C-mediated cascade: FGFR1,0.0,1.0
r,Phospholipase C-mediated cascade; FGFR2,0.0,1.0
r,Phospholipase C-mediated cascade; FGFR3,0.0,1.0
r,Phospholipase C-mediated cascade; FGFR4,0.0,1.0
k,Phospholipase D signaling pathway,0.0,1.0
r,Phospholipid metabolism,0.0,1.0
k,Phosphonate and phosphinate metabolism,0.0,1.0
r,phospho-PLA2 pathway,0.0,1.0
r,Phosphorylation of CD3 and TCR zeta chains,0.0,1.0
r,Phosphorylation of Emi1,0.0,1.0
r,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,0.0,1.0
r,Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes,0.0,1.0
r,Phosphorylation of the APC/C,0.0,1.0
w,Photodynamic therapy-induced AP-1 survival signaling,0.0,1.0
w,Photodynamic therapy-induced HIF-1 survival signaling,0.0,1.0
w,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,0.0,1.0
w,Photodynamic therapy-induced NF-kB survival signaling,0.0,1.0
w,Photodynamic therapy-induced unfolded protein response,0.0,1.0
k,Phototransduction,0.0,1.0
w,Physico-chemical features and toxicity-associated pathways,0.0,1.0
r,Physiological factors,0.0,1.0
w,Physiopathology of endothelial dysfunction in COVID-19,0.0,1.0
r,PI3K/AKT activation,0.0,1.0
w,PI3K-AKT-mTOR signaling and therapeutic opportunities in prostate cancer,0.0,1.0
w,PI3K/AKT/mTOR - vitamin D3 signaling,0.0,1.0
w,PI3K-Akt signaling,0.0,1.0
r,PI3K/AKT Signaling in Cancer,0.0,1.0
k,PI3K-Akt signaling pathway,0.0,1.0
r:w,PI3K Cascade,0.0,1.0
r,PI-3K cascade:FGFR1,0.0,1.0
r,PI-3K cascade:FGFR2,0.0,1.0
r,PI-3K cascade:FGFR3,0.0,1.0
r,PI-3K cascade:FGFR4,0.0,1.0
r,PI3K events in ERBB2 signaling,0.0,1.0
r,PI3K events in ERBB4 signaling,0.0,1.0
r,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.0,1.0
r,PI5P Regulates TP53 Acetylation,0.0,1.0
r,PI and PC transport between ER and Golgi membranes,0.0,1.0
w,Pilocytic astrocytoma,0.0,1.0
r:w,PI Metabolism,0.0,1.0
r,PINK1-PRKN Mediated Mitophagy,0.0,1.0
r:w,PIP3 activates AKT signaling,0.0,1.0
r,PIWI-interacting RNA (piRNA) biogenesis,0.0,1.0
r,PKA activation,0.0,1.0
r,PKA activation in glucagon signalling,0.0,1.0
r,PKA-mediated phosphorylation of CREB,0.0,1.0
r,PKA-mediated phosphorylation of key metabolic factors,0.0,1.0
r,PKB-mediated events,0.0,1.0
w,PKC-gamma calcium signaling in ataxia,0.0,1.0
r,PKMTs methylate histone lysines,0.0,1.0
r,PKR-mediated signaling,0.0,1.0
r,Plasma lipoprotein assembly,0.0,1.0
r:w,"Plasma lipoprotein assembly, remodeling, and clearance",0.0,1.0
r,Plasma lipoprotein clearance,0.0,1.0
r,Plasma lipoprotein remodeling,0.0,1.0
r,Plasmalogen biosynthesis,0.0,1.0
k,Platelet activation,0.0,1.0
r:w,Platelet Adhesion to exposed collagen,0.0,1.0
r:w,Platelet Aggregation (Plug Formation),0.0,1.0
r,Platelet calcium homeostasis,0.0,1.0
r,Platelet degranulation ,0.0,1.0
r:w,Platelet homeostasis,0.0,1.0
r,Platelet sensitization by LDL,0.0,1.0
r,PLC beta mediated events,0.0,1.0
r,PLCG1 events in ERBB2 signaling,0.0,1.0
r,PLC-gamma1 signalling,0.0,1.0
w,Pleural mesothelioma,0.0,1.0
w,Pluripotent stem cell differentiation pathway,0.0,1.0
r,Plus-strand DNA synthesis,0.0,1.0
w,PodNet: protein-protein interactions in the podocyte,0.0,1.0
r,POLB-Dependent Long Patch Base Excision Repair,0.0,1.0
r,Polo-like kinase mediated events,0.0,1.0
